PROTAC SMILES,PROTAC ID,POI Ligand SMILES with direction,E3 Binder SMILES with direction,Linker SMILES with direction,POI Ligand SMILES,E3 Binder SMILES,Linker SMILES,POI Ligand ID,E3 Binder ID,Linker ID,Notes
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2)C(C)(C)C)cc1,3388,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C(CCCO[*:1])[*:2],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,O=CCCCO,330.0,0.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COc2ccc(-c3csc(N4CCOCC4)n3)cc2)C(C)(C)C)cc1,3389,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C(CO[*:1])[*:2],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,O=CCO,330.0,0.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)c2ccc(-c3csc(N4CCOCC4)n3)cc2)C(C)(C)C)cc1,3390,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C([*:1])[*:2],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,C=O,330.0,0.0,1835.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2)C(C)(C)C)cc1,3391,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C(CCCCO[*:1])[*:2],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,O=CCCCCO,330.0,0.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)CCCCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2)C(C)(C)C)cc1,3392,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N[*:2])C(C)(C)C)cc1,O=C(CCCCCO[*:1])[*:2],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,O=CCCCCCO,330.0,0.0,1843.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(OCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2)c1,3409,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O[*:2])c1,C(C[*:2])O[*:1],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O)c1,CCO,330.0,58.0,95.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(OCCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2)c1,3410,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O[*:2])c1,C(CO[*:1])C[*:2],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O)c1,CCCO,330.0,58.0,1013.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(OCCCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2)c1,3411,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O[*:2])c1,C(CC[*:2])CO[*:1],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O)c1,CCCCO,330.0,58.0,1073.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(OCCCCCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2)c1,3412,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O[*:2])c1,C(CCC[*:2])CCO[*:1],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O)c1,CCCCCCO,330.0,58.0,1394.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(OCCCCCCCCOc2ccc(-c3csc(N4CCOCC4)n3)cc2)c1,3413,c1cc([*:1])ccc1-c1csc(N2CCOCC2)n1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O[*:2])c1,C(CCCC[*:2])CCCO[*:1],c1ccc(-c2csc(N3CCOCC3)n2)cc1,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2(F)CC2)C(C)(C)C)c(O)c1,CCCCCCCCO,330.0,58.0,1395.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc4ccccc4)cc3)n2)n1,3414,CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOC[*:1])cc3)n2)n1,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)[*:2],C(COC[*:1])N[*:2],COCCNC(=O)c1ccc(-c2nc(CNc3nccc(NCC(C)C)n3)cs2)cc1,CC(C)CC(C=O)NC(=O)C(O)C(N)Cc1ccccc1,COCCN,461.0,,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOCCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc4ccccc4)cc3)n2)n1,3415,CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOC[*:1])cc3)n2)n1,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)[*:2],C(COCCOC[*:1])N[*:2],COCCNC(=O)c1ccc(-c2nc(CNc3nccc(NCC(C)C)n3)cs2)cc1,CC(C)CC(C=O)NC(=O)C(O)C(N)Cc1ccccc1,COCCOCCN,461.0,,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCNC(=O)c3ccc(-c4nc(CNc5nccc(NCC(C)C)n5)cs4)cc3)c2)cs1)C1CCCCC1,3417,CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOC[*:1])cc3)n2)n1,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OC[*:2])c2)cs1)C1CCCCC1,C(OC[*:2])[*:1],COCCNC(=O)c1ccc(-c2nc(CNc3nccc(NCC(C)C)n3)cs2)cc1,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OC)c2)cs1)C1CCCCC1,COC,461.0,101.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCNC(=O)c3ccc(-c4nc(CNc5nccc(NCC(C)C)n5)cs4)cc3)c2)cs1)C1CCCCC1,3418,CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOC[*:1])cc3)n2)n1,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OC[*:2])c2)cs1)C1CCCCC1,C(COC[*:2])OC[*:1],COCCNC(=O)c1ccc(-c2nc(CNc3nccc(NCC(C)C)n3)cs2)cc1,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OC)c2)cs1)C1CCCCC1,COCCOC,461.0,101.0,1169.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OCCOCCOCCOCCOCCNC(=O)c3ccc(-c4nc(CNc5nccc(NCC(C)C)n5)cs4)cc3)c2)cs1)C1CCCCC1,3419,CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOC[*:1])cc3)n2)n1,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OC[*:2])c2)cs1)C1CCCCC1,C(COC[*:1])OCCOC[*:2],COCCNC(=O)c1ccc(-c2nc(CNc3nccc(NCC(C)C)n3)cs2)cc1,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(C(=O)c2cccc(OC)c2)cs1)C1CCCCC1,COCCOCCOC,461.0,101.0,1170.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CNC(C)C(=O)NC(C(=O)N1CC(Oc2cccc(OCCOCCOCCNC(=O)c3ccc(-c4nc(CNc5nccc(NCC(C)C)n5)cs4)cc3)c2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,3420,CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOC[*:1])cc3)n2)n1,CNC(C)C(=O)NC(C(=O)N1CC(Oc2cccc([*:2])c2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,C(CO[*:2])OC[*:1],COCCNC(=O)c1ccc(-c2nc(CNc3nccc(NCC(C)C)n3)cs2)cc1,CNC(C)C(=O)NC(C(=O)N1CC(Oc2ccccc2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,COCCO,461.0,102.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CNC(C)C(=O)NC(C(=O)N1CC(Oc2cccc(OCCOCCOCCOCCNC(=O)c3ccc(-c4nc(CNc5nccc(NCC(C)C)n5)cs4)cc3)c2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,3421,CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOC[*:1])cc3)n2)n1,CNC(C)C(=O)NC(C(=O)N1CC(Oc2cccc([*:2])c2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,C(COC[*:1])OCCO[*:2],COCCNC(=O)c1ccc(-c2nc(CNc3nccc(NCC(C)C)n3)cs2)cc1,CNC(C)C(=O)NC(C(=O)N1CC(Oc2ccccc2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,COCCOCCO,461.0,102.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CNC(C)C(=O)NC(C(=O)N1CC(Oc2cccc(OCCOCCOCCOCCOCCNC(=O)c3ccc(-c4nc(CNc5nccc(NCC(C)C)n5)cs4)cc3)c2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,3422,CC(C)CNc1ccnc(NCc2csc(-c3ccc(C(=O)NCCOC[*:1])cc3)n2)n1,CNC(C)C(=O)NC(C(=O)N1CC(Oc2cccc([*:2])c2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,C(COCCO[*:2])OCCOC[*:1],COCCNC(=O)c1ccc(-c2nc(CNc3nccc(NCC(C)C)n3)cs2)cc1,CNC(C)C(=O)NC(C(=O)N1CC(Oc2ccccc2)CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1,COCCOCCOCCO,461.0,102.0,664.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1CC2(CCN(c3ccc(C(=O)N4CCC(CN5Cc6cc7c(cc6C5)C(=O)N(C5CCC(=O)NC5=O)C7=O)CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,3423,CC1CC2(CCN([*:1])CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN([*:2])C4)C(=O)N1,O=C(c1ccc([*:1])cc1)N1CCC(C[*:2])CC1,CC1CC2(CCNCC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CNC4)C(=O)N1,CC1CCN(C(=O)c2ccccc2)CC1,462.0,128.0,1397.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
COC1(CN2Cc3cc4c(cc3C2)C(=O)N(C2CCC(=O)NC2=O)C4=O)CCN(C(=O)c2ccc(N3CCC4(CC3)CC(C)N(c3ccc(C#N)c(Cl)c3)C4)cc2)CC1,3426,CC1CC2(CCN([*:1])CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN([*:2])C4)C(=O)N1,COC1(C[*:2])CCN(C(=O)c2ccc([*:1])cc2)CC1,CC1CC2(CCNCC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CNC4)C(=O)N1,COC1(C)CCN(C(=O)c2ccccc2)CC1,462.0,128.0,1400.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CCC1CC2(CCN(c3ccc(C(=O)N4CCC(N5Cc6cc7c(cc6C5)C(=O)N(C5CCC(=O)NC5=O)C7=O)CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,3427,CCC1CC2(CCN([*:1])CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN([*:2])C4)C(=O)N1,O=C(c1ccc([*:1])cc1)N1CCC([*:2])CC1,CCC1CC2(CCNCC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CNC4)C(=O)N1,O=C(c1ccccc1)N1CCCCC1,464.0,128.0,1399.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CCC1CC2(CCN(c3ccc(C(=O)N4CCN(C5CN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)C5)CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,3428,CCC1CC2(CCN([*:1])CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,O=C(c1ccc([*:1])cc1)N1CCN(C2CN([*:2])C2)CC1,CCC1CC2(CCNCC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(c1ccccc1)N1CCN(C2CNC2)CC1,464.0,5.0,1402.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1CC2(CCN(c3ccc(C(=O)N4CC(CN5Cc6cc7c(cc6C5)C(=O)N(C5CCC(=O)NC5=O)C7=O)C4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,3429,CC1CC2(CCN([*:1])CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN([*:2])C4)C(=O)N1,O=C(c1ccc([*:1])cc1)N1CC(C[*:2])C1,CC1CC2(CCNCC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CNC4)C(=O)N1,CC1CN(C(=O)c2ccccc2)C1,462.0,128.0,1403.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1CC2(CCN(c3ccc(C(=O)N4CCC(F)(CN5Cc6cc7c(cc6C5)C(=O)N(C5CCC(=O)NC5=O)C7)CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,3430,CC1CC2(CCN([*:1])CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2Cc3cc4c(cc3C2=O)CN([*:2])C4)C(=O)N1,O=C(c1ccc([*:1])cc1)N1CCC(F)(C[*:2])CC1,CC1CC2(CCNCC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2Cc3cc4c(cc3C2=O)CNC4)C(=O)N1,CC1(F)CCN(C(=O)c2ccccc2)CC1,462.0,129.0,1405.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1CC2(CCN(c3ccc(C(=O)N4CCC5(CC4)CC(N4Cc6cc7c(cc6C4)C(=O)N(C4CCC(=O)NC4=O)C7=O)C5)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,3431,CC1CC2(CCN([*:1])CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN([*:2])C4)C(=O)N1,O=C(c1ccc([*:1])cc1)N1CCC2(CC1)CC([*:2])C2,CC1CC2(CCNCC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CNC4)C(=O)N1,O=C(c1ccccc1)N1CCC2(CCC2)CC1,462.0,128.0,1406.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1CC2(CCN(c3ccc(C(=O)N4CCN(CC(=O)N5Cc6cc7c(cc6C5)C(=O)N(C5CCC(=O)NC5=O)C7=O)CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,3432,CC1CC2(CCN(c3ccc(C(=O)N4CCN(C[*:1])CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN([*:2])C4)C(=O)N1,O=C([*:1])[*:2],CC1CC2(CCN(c3ccc(C(=O)N4CCN(C)CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CNC4)C(=O)N1,C=O,504.0,128.0,1835.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1CC2(CCN(c3ccc(C(=O)N4CCN(C(=O)CN5Cc6cc7c(cc6C5)C(=O)N(C5CCC(=O)NC5=O)C7=O)CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,3433,CC1CC2(CCN([*:1])CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(CC(=O)[*:2])C4)C(=O)N1,O=C(c1ccc([*:1])cc1)N1CCN([*:2])CC1,CC1CC2(CCNCC2)CN1c1ccc(C#N)c(Cl)c1,O=CCN1Cc2cc3c(cc2C1)C(=O)N(C1CCC(=O)NC1=O)C3=O,O=C(c1ccccc1)N1CCNCC1,462.0,,2709.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1CC2(CCN(c3ccc(C(=O)N4CCN(C(=O)CN5Cc6cc7c(cc6C5)C(=O)N(C5CCC(=O)NC5=O)C7)CC4)cc3)CC2)CN1c1ccc(C#N)c(Cl)c1,3434,CC1CC2(CCN([*:1])CC2)CN1c1ccc(C#N)c(Cl)c1,O=C1CCC(N2Cc3cc4c(cc3C2=O)CN(CC(=O)[*:2])C4)C(=O)N1,O=C(c1ccc([*:1])cc1)N1CCN([*:2])CC1,CC1CC2(CCNCC2)CN1c1ccc(C#N)c(Cl)c1,O=CCN1Cc2cc3c(cc2C1)C(=O)N(C1CCC(=O)NC1=O)C3,O=C(c1ccccc1)N1CCNCC1,462.0,,2709.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
N#CCC(C1CCCC1)n1cc(-c2nc(Nc3ccc(C(=O)NCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)nc3[nH]ccc23)cn1,3452,N#CCC(C1CCCC1)n1cc(-c2nc([*:1])nc3[nH]ccc23)cn1,O=C1CCC(N2C(=O)c3cccc(N[*:2])c3C2=O)C(=O)N1,O=C(NCCCC[*:2])c1ccc(N[*:1])cc1,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCNC(=O)c1ccc(N)cc1,466.0,1.0,1305.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CCCCn1cc(-c2ccc(OC3CCN(CC4CCN(C(=O)c5ccc(OC)c(N6CCC(=O)NC6=O)c5)CC4)CC3F)c(OC)c2)c2ccncc2c1=O,3469,CCCCn1cc(-c2ccc(O[*:1])c(OC)c2)c2ccncc2c1=O,COc1ccc(C(=O)[*:2])cc1N1CCC(=O)NC1=O,FC1CN(CC2CCN([*:2])CC2)CCC1[*:1],CCCCn1cc(-c2ccc(O)c(OC)c2)c2ccncc2c1=O,COc1ccc(C=O)cc1N1CCC(=O)NC1=O,FC1CCCN(CC2CCNCC2)C1,470.0,,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CCCCn1cc(-c2cc(F)c(OC3CCN(CC4CCN(C(=O)c5ccc(OC)c(N6CCC(=O)NC6=O)c5)CC4)CC3F)c(F)c2)c2ccncc2c1=O,3470,CCCCn1cc(-c2cc(F)c(O[*:1])c(F)c2)c2ccncc2c1=O,COc1ccc(C(=O)[*:2])cc1N1CCC(=O)NC1=O,FC1CN(CC2CCN([*:2])CC2)CCC1[*:1],CCCCn1cc(-c2cc(F)c(O)c(F)c2)c2ccncc2c1=O,COc1ccc(C=O)cc1N1CCC(=O)NC1=O,FC1CCCN(CC2CCNCC2)C1,472.0,,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCOCCOCCNC(=O)C(CC(C)C)NC(=O)C(O)C(N)Cc4ccccc4)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,3500,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C[*:1])CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)[*:2],C(COCCOC[*:1])N[*:2],Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,CC(C)CC(C=O)NC(=O)C(O)C(N)Cc1ccccc1,COCCOCCN,481.0,,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)c2cn(CCOCCOCCOCCCc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)nn2)C1,3544,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN([*:1])C1,O=C1CCC(N2Cc3c(C[*:2])cccc3C2=O)C(=O)N1,O=C(c1cn(CCOCCOCCOCC[*:2])nn1)[*:1],Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCNC1,Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CCOCCOCCOCCn1cc(C=O)nn1,197.0,165.0,125.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
