PROTAC SMILES,PROTAC ID
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOCCOCCOCCOCCOCCOCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C(C)(C)C)cc1,1880
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOCCCCOCCCCOCCCCOCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C(C)(C)C)cc1,2295
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)OCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,1679
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)OCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,1123
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)OCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,1211
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,1621
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)OCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,2235
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)OCCOCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,1152
CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(OCCOCCOCCOCCOCCOC(=O)N3CCC[C@@H](n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc21)C(C)(C)C,1395
CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(OCCOCCOCCOCCOCCOCCOC(=O)N3CCC[C@@H](n4nc(-c5ccc(Oc6ccc(F)cc6F)cc5)c(C(N)=O)c4N)C3)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc21)C(C)(C)C,1826
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NC(=O)CCC(=O)NCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2)c(OC)c1,3478
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NC(=O)CCCC(=O)NCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2)c(OC)c1,2742
COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)CCCc4cn(CCOCCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)nn4)c3)n2)cc1,322
COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)c4cn(CCOCCOCCOCCNC(=O)CN5CCN(C(=O)N6C(c7ccc(OC)cc7OC(C)C)=N[C@H](c7ccc(Cl)cc7)[C@@H]6c6ccc(Cl)cc6)CC5=O)nn4)c3)n2)cc1,1945
CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)NCCOCCOCCOCCn2cc(C(=O)N3CCC[C@@H](n4nc(-c5ccc(Oc6ccccc6)cc5)c5c(N)ncnc54)C3)nn2)CC1,1207
CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)NCCOCCOCCOCCOCCn2cc(C(=O)N3CCC[C@@H](n4nc(-c5ccc(Oc6ccccc6)cc5)c5c(N)ncnc54)C3)nn2)CC1,434
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,885
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2)C(C)(C)C)cc1,3225
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCCOc2ccc(-c3ccc(N4C(=S)N(c5ccc(C#N)c(C(F)(F)F)c5)C(=O)C4(C)C)cc3)cc2)C(C)(C)C)cc1,2502
CN1C(=O)CCc2cc3cc(c21)OCCOC[C@H]1CN(C(=O)CCC(=O)NCCCOCCOCCOc2cccc4c2C(=O)N(C2CCC(=O)NC2=O)C4=O)CCN1c1ncc(Cl)c(n1)N3,2979
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOc2ccc(Nc3ncc(C(F)(F)F)c(NCc4cccc(N(C)S(C)(=O)=O)c4)n3)cc2)C(C)(C)C)cc1,545
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOc2ccc(Nc3ncc(C(F)(F)F)c(NCc4cccc(N(C)S(C)(=O)=O)c4)n3)cc2)C(C)(C)C)cc1,3196
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOc2ccc(Nc3ncc(C(F)(F)F)c(NCc4cccc(N(C)S(C)(=O)=O)c4)n3)cc2)C(C)(C)C)cc1,1846
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCCOc2ccc(Nc3ncc(C(F)(F)F)c(NCc4cccc(N(C)S(C)(=O)=O)c4)n3)cc2)C(C)(C)C)cc1,1972
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOc2ccc(Nc3ncc(C(F)(F)F)c(NCc4cccc(N(C)S(C)(=O)=O)c4)n3)cc2)C(C)(C)C)cc1,836
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOc2ccc(Nc3ncc(C(F)(F)F)c(NCc4cccc(N(C)S(C)(=O)=O)c4)n3)cc2)C(C)(C)C)cc1,1602
CN(c1cccc(CNc2nc(Nc3ccc(OCCCOCCC(=O)NCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)ncc2C(F)(F)F)c1)S(C)(=O)=O,1634
CN(c1cccc(CNc2nc(Nc3ccc(OCCOCCOCCC(=O)NCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)ncc2C(F)(F)F)c1)S(C)(=O)=O,3620
CN(c1cccc(CNc2nc(Nc3ccc(OCCOCCOCCOCCOCCC(=O)NCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)ncc2C(F)(F)F)c1)S(C)(=O)=O,2924
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)C(C)(C)C)cc1,786
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCOCCOCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1)C(C)(C)C,839
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOCCCCOCCCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)/C=C/CN(C)C)C(C)(C)C)cc1,3523
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)C(C)(C)C)cc1,3134
Cc1nn(C)c(COc2ccc(N3CCN(C(=O)CCCNC(=O)COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12,441
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,2147
O=C1CCC(N2C(=O)c3cccc(NCCCOCCOCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,649
O=C1CCC(N2C(=O)c3cccc(NCCCOCCCCOCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,70
O=C1CCC(N2C(=O)c3cccc(NCCCOCCOCCOCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,3585
O=C1CCC(N2C(=O)c3cccc(NCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,738
O=C1CCC(N2C(=O)c3cccc(OCCOCCOCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)c3C2=O)C(=O)N1,2824
O=C1CCC(N2C(=O)c3ccc(C(=O)NCCOCCOCCNC(=O)c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3C2=O)C(=O)N1,1336
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCN4CCN(c5nc(N6CCOCC6)nc(-n6c(C(F)F)nc7ccccc76)n5)CC4)c3C2=O)C(=O)N1,641
O=C(CCC(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)NCCCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1503
O=C(CCC(=O)NCCCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCC(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1919
O=C(CCC(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)NCCCCCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,3128
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCn4cc(CN5CCN(c6nc(N7CCOCC7)nc(-n7c(C(F)F)nc8ccccc87)n6)CC5)nn4)c3C2=O)C(=O)N1,3429
O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCn4cc(CN5CCN(c6nc(N7CCOCC7)nc(-n7c(C(F)F)nc8ccccc87)n6)CC5)nn4)c3C2=O)C(=O)N1,3357
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,785
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCCOCCOCCOCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,2635
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCCOCCCCCOCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,1182
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCCOCCOCCOCCOCCOCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,2810
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCCOCCOCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)n1,2021
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCCOCCOCCOCCCCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)n1,2412
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCCOCCCCCOCCCCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)n1,3279
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCCCCCOCCOCCOCCOCCOCCOCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)n1,231
COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C(=O)NCCCCCCCCNC(=O)COc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2C)-n2c(C)nnc21,109
COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C(=O)NCCCCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2C)-n2c(C)nnc21,1168
COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C(=O)NCCCCCCCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)c2C)-n2c(C)nnc21,2206
COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C(=O)NCCCCCCCCOc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2C)-n2c(C)nnc21,484
COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C(=O)NCCCCCCCCOc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)c2C)-n2c(C)nnc21,1072
COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C(=O)NCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2C)-n2c(C)nnc21,1920
COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C(=O)NCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2C)-n2c(C)nnc21,853
COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C(=O)NCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2C)-n2c(C)nnc21,2263
Cc1nn(C)c(COc2ccc(N3CCN(S(=O)(=O)N(C)C)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCN(C(=O)CCC(=O)NCCCOCCOCCOCCCNC(=O)COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)c12,463
Cc1nn(C)c(COc2ccc(N3CCN(C(=O)CCC(=O)NCCCOCCOCCOCCCNC(=O)COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12,3206
Cc1nn(C)c(COc2ccc(N3CCN(C(=O)COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12,2378
C#Cc1ccc([C@H](CC(=O)N2CCC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)CC2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(C)no2)C(C)C)cc1,1952
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)CC2)c2ccc(C#N)cc2)C(C)C)on1,256
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)CC2)c2ccc(Br)cc2)C(C)C)on1,1156
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)CC2)c2ccc(Cl)cc2)C(C)C)on1,3248
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)CC2)c2ccc(F)cc2)C(C)C)on1,659
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)CC2)c2ccccc2)C(C)C)on1,2029
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)C3)CC2)c2ccccc2)C(C)C)on1,2406
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CC(N3CCC(C#Cc4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)CC3)C2)c2ccccc2)C(C)C)on1,2788
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccccc2)C(C)C)on1,1828
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(C3CN(c4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)C3)CC2)c2ccccc2)C(C)C)on1,475
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(N3CC(c4ccc(C(=O)N[C@H]5C(C)(C)[C@H](Oc6ccc(C#N)c(Cl)c6)C5(C)C)cc4)C3)CC2)c2ccccc2)C(C)C)on1,667
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(c3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccccc2)C(C)C)on1,314
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCN(c3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccccc2)C(C)C)on1,2121
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccc(F)cc2)C(C)C)on1,3508
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccc(Cl)cc2)C(C)C)on1,3569
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccc(Br)cc2)C(C)C)on1,1048
Cc1cc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)c2ccc(C#N)cc2)C(C)C)on1,326
C#Cc1ccc([C@H](CC(=O)N2CCC(C#Cc3ccc(C(=O)N[C@H]4C(C)(C)[C@H](Oc5ccc(C#N)c(Cl)c5)C4(C)C)cc3)CC2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(C)no2)C(C)C)cc1,112
Cc1nc2c(F)cc(-c3nc(Nc4ccc(CN5CCN(Cc6cn(CCOCCNc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)nn6)CC5)cn4)ncc3F)cc2n1C(C)C,2069
Cc1nc2c(F)cc(-c3nc(Nc4ccc(CN5CCN(Cc6cn(CCOCCOCCNc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)nn6)CC5)cn4)ncc3F)cc2n1C(C)C,1390
Cc1nc2c(F)cc(-c3nc(Nc4ccc(CN5CCN(Cc6cn(CCOCCOCCOCCNc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)nn6)CC5)cn4)ncc3F)cc2n1C(C)C,1713
Cc1nc2c(F)cc(-c3nc(Nc4ccc(CN5CCN(Cc6cn(CCOCCOCCOCCOCCNc7cccc8c7C(=O)N(C7CCC(=O)NC7=O)C8=O)nn6)CC5)cn4)ncc3F)cc2n1C(C)C,3238
COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C(=O)NCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)c2C)-n2c(C)nnc21,349
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCCOCCOCCOCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,651
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCOCCOCCOCCOCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,1749
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCOCCOCCOCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,585
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCOCCOCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,795
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCOCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,1270
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)COCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,2957
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,3341
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCCCCCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,2974
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,2140
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,2479
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,2042
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,1726
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,1063
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,1351
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,3515
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCCc3cn(CCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)nn3)CC2)n1,3488
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CNC(=O)CCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)n1,2181
